Content,Date,Rating
"While on my home network, it says my tablet is not in my household. On my phone, which is on the same network, it works fine. The code to be able to watch again can only be requested on the device being used, not from my phone. Of course Netflix also knowingly contributes to things like transphobia with formerly funny comedic hasbeens. After I finish Drive to Survive, I will once again cancel. Please Netflix, please find the end of the world and jump off it.",2024-02-24 17:48:24,1
"What happened with your last update? I opened during my travel. It said I'm mobile. OK. So I use temporary code. At first it was ok, but then it stop and keep loading and loading. I tried to reopen, restart my device. It didn't help. It let me to login, but after I chose the movie to continue, I keep looking a black screen with small circling in the center, while the other apps just work fine. It means the problem is not my connection nor my device.",2024-03-02 08:11:09,2
"Charged me for extra member, when I hadn't asked for it or set it up. Beyond overpriced as is then that. I called or tried to ...they no longer have a phone line. So I went into app and hit the call button. First thing the lady said...this is a wifi number and it is very chance we will be disconnected lol stay close to wifi. There's too many other choices available. If a business wants to be that cheap, I no longer give them my time or money.",2024-02-14 15:50:25,1
"It was workin just fine for a couple of days ago and it started stoppin in the middle of a movie because it needed to be updated which I did, and then it keeps doing the same thing so what the heck's happening, man 😤😤😤😤😤!!!!??? I was so close to finishin ma movie but the stopping ain't lettin me finish it so I'm so mad at that😤😤😤😤😤!!!! Please fix the issue, or we might cancel our subscription very soon 😤😤😤😤!!!!",2024-04-03 10:47:51,2
"Sometimes it says not connected to internet while Disney+, Viu, YouTube are playing fine even 4K. Even though its strange, playing trailers are fine, playing the movies are not (but other movies are fine), and it says my speed is 0 Mbps (tvq-pb-101), which is ridiculous since YouTube can play 4K and it can play trailers or other movies. Caching or something is definitely broken. Restarting the router, turn off the device do nothing.",2024-03-12 14:37:54,1
"Netflix, has been around for years, and yet again still great! Its goood for movie night and if you wanna watch something to keep ur mind of stuff, but it's to good to be true, every apps have a little problem such as Netflix is deleting some of the best movies bit it can't help that . And if I could rate it better it would have been a better rating 5 stars⭐",2024-03-15 14:21:22,5
"I downloaded this video streaming app with high hopes, but unfortunately, it was a major letdown. Upon launching the app, I encountered constant issues with video playback. No matter what I tried, whether it was restarting the app or my device, the videos simply refused to play.I thought maybe it was just a temporary glitch, but after several attempts over different days, the problem persisted. It's incredibly frustrating to have a streaming service that can't deliver on its basic function",2024-04-22 04:58:21,5
Worse service. I bought mobile subscription only one device but for 20 days it showed me that my account is being used elsewhere and when checked number of devices in manage access and devices it showed only one. Same issue with the download contents. I would rather suggest on not wasting money for the subscription when you cannot watch the paid containts.,2024-04-20 16:38:35,1
"The new update came with a bug When I tap on the screen while watching a movie, it brings out the options to pause, forward etc But when I tap the screen again, it doesn't hide the options displayed on the screen This is very bad, especially when I mistakenly tap on the screen while seeing a movie, it interrupts my view Please help with this Thanks",2024-03-21 14:24:35,2
"Most expensive with least interesting content. Once a year I buy a month of Netflix thinking I'll catch up on all the good stuff I missed. Wow, so much nothing on this service. After a week, I can't find anything to watch. They had a few interesting originals but those get canceled for financial reasons. Who cares if there is an unfinished cliffhanger and paying subscribers deserve more? The greed of Netflix is unreal. So many price hikes. Gotta keep the shareholders happy. App is adequate.",2024-04-04 04:02:10,1
"While watching movies and no ads on a good deal is great casting downloaded or while streaming shows/movies in a larger screen is such a hustle I get everything except the video I drop my phone a lot and my screen is always chipped or cracked so I'd rather watch from my PC when at home, so if Netflix could please fix this I don't even get the cast icon on the app!",2024-03-30 19:36:21,3
"I was watching a cdrama and was having fun and left Netflix for 10 minutes. Then, when I came back, it goes ahead and tells me that ""Your device isn't part of Netflix household."" Like, what does that even mean? I was js on your app 10 mins ago, and it was working perfectly fine, then you came and caused a problem, and it's annoying",2024-04-05 03:03:55,2
"Can't log in since the new update!!! Having issues with the tv and mobile phone version of the app. Is saying ""Can't find network connection"" my network is fine all other streaming platforms are working perfectly no network issues. When i call to resolve the issue the call center agent says i should check with my service provider even though i explained that my network is good and everything else is working they insist that there is nothing they can do. Maybe i should cancel my subscription!",2024-03-18 09:26:38,1
"If I could give zero stars I would. My family uses one netflix account that my sibling pays for, but they're temporarily abroad and now we are unable to access netflix on our devices. I dont understand if they are paying for a service for 3 other people to use, why we cannot use it. I can't imagine how annoying it'd be if I had to deal with this when I was still on base in the military. Netflix is what I had during free time. This isnt even ""password sharing"". We are the same household!! Trash.",2024-02-28 19:52:23,1
"Keeps crashing! Doesn't load up on my tablet. I travel a lot for work and have been using the download feature for year's. All of a sudden I just doesn't load up anymore. I've been using Amazon Prime for the last few weeks, no problem with that at all. I may just cancel my Netflix subscription!",2024-04-09 22:16:42,1
Netflix is pretty mediocre except for the anime selection recently. But one problem that I've seen is that you keep removing Classic Movies and Shows for additional Big Mouth seasons. Also you removed the best feature of Netflix which was to share an account with other people.,2024-04-02 23:49:55,1
"I'm deleting my premium subscription. how DARE you limit my devices? I'm not able to sign in on my phone to the ACCOUNT I PAY FOR? And the streaming quality is only consistent for edge browsers - which nobody uses. In addition to cancelling good shows after 2 seasons, the constant price hikes, and now this idiocy - bye! I hope u get the blockbuster treatment.",2024-04-16 22:47:49,1
"Since they implemented the household rule, the subscription is just pointless and too greedy. Our family payed premium but now I can't access it. Didn't want the inconvenience of being an extreme member and added fee for a subscription that we mostly access on our TV. Mobile plan as alternative is also pointless because quality sucks by a lot. Disney plus made more sense for me to keep than this service with its mostly limited content. So yeah, thanks a lot Netflix.",2024-03-18 23:09:26,1
"Netflix is a crazy app. If there is a way i can take back my one star i would. I download the all for the first time and registered as a member by subscribing but i can't access videos from the app; it's always showing ""there's a problem playing this video"" and I've tried all the remedies offered by the app yet it's still not working and my subscription is wasting. I regret downloading the app with my data and even subscribing too. I feel cheated by Netflix.",2024-02-24 06:33:38,1
"Netflix is good but I notice I'm using it increasingly less and less. There is no IMDB integration, which I've always found frustrating, and probably because IMDB has been absorbed into the amazon universe. The search function is frustrating e.g. when I search under comedy I'm offered lots of films and programmes to trawl through that are definitely NOT comedy! And I can level this criticism accross all genre in search. I end up exasperated trying to get programmes that I want to watch!",2024-02-11 06:55:06,3
Casting only to the device that have your Netflix. It's absolutely pointless that to use casting option from your mobile you have to install and sign in to the account on TV. What's the point of that??? If can play movie on TV using Netflix why would o cast it? It's not very smart.,2024-04-07 18:51:39,1
"Horrible bit rates and hdr control is gone. Last update had the ability to turn hdr on or off. This update has taken it away! And changed layouts again. Very frustrating. Bring back hdr control on the TV apps. I want to shut it off! Netflix your hdr is very poor and too dim, on top of ridiculously low bit rates. Picture is suffering. Please fix this!",2024-03-19 18:21:30,2
"Casting to Chromecast no longer works. I have no issues with any other streaming services on my phone casting to my TV - just Netflix. Also, can't believe I can't even use the same Netflix account for my kids and myself in the same house with the same IP address. No other streaming service is this ridiculous.",2024-04-22 02:06:51,2
"Please fix the issue with the video quality randomly switching. I am not paying the premium membership only to have app bugged where apparently it randomly switches maximum playback resolution to SD, Widewine L3. Sometimes it is fixed after app is reinstalled but it keeps repeating itself over and over and I even have to do it few times to be functioning agian.",2024-03-05 22:34:23,1
"The new app layout is so poor, so tough to navigate and scroll right for more options. Netflix has lost it's mind. The folks are doing all the foolish mistakes. Focus more on getting good content and do not alter the good old layout, else give option for the user to select the 'classic' or pathetic 'modern' layout. Country swearing from desi streets.",2024-02-10 20:10:55,2
"Recently I've noticed there's a slight delay in the pause options disappearing from my screen after I pause a show or movie. It's like they're hanging around for a while. Previously, tapping outside the pause options made them disappear, but now it's not working. Please fix it ASAP.",2024-04-18 12:21:29,4
"Y'all just keep getting worse and worse! Not only does the Android app keep trying to get me to download a whole bunch of old apps that aren't compatible with my device (or most new devices), the overall service (especially the customer service chat-which is the ONLY way to leave feedback) is just godawful. I keep trying to report the fact that their app for Roku simply does not work the majority of the time, and they keep giving me the same help article despite the fact I reported it's N/A!",2024-03-13 22:22:41,1
"For the longest time, I was able to watch Netflix without any issues even when I was on call in between the movies on my Android phone. But these days, Netflix just freezes when on call. Is it only me or everyone is facing the same issue? Please fix this!!!",2024-04-03 17:38:47,3
"I am using netflix more than 4 years. Yesterday I was making payment for monthly plan worth of 199, then amount also deducted but after payment I am opening Netflix App then it again showing do payment once again. This was happened with more than 3-4 times. Worst payment handling with this app. Even I was not able to find support for this query. This is how they make take money from people. I am sure that i am facing this issue then many people also facing the same. This is ridiculous.",2024-02-18 05:40:34,1
One of the best features about Netflix was it allows the users to watch shows/movies while on voice calls but after the update that feature is gone. It will be an absolute pleasure if Netflix bring back that feature. I really hope they will fix it.,2024-04-02 07:46:10,3
"Need to improve Netflix's timing and continuity of episodes when it is casting series.... Most of the time the series is only having the half of the season either from the start to the middle or from middle to some extent..... Even if they are having on going series, the timing for new episode release is very poor like even the piracy site, other websites in chrome or telegram channels are releasing the same episode before Netflix (few days- one week before itself or few more weeks).😮‍💨😮‍💨🤧",2024-04-14 04:21:10,2
"It makes zero sense that the regular GTA San Andreas app from the play store can be installed on my device, but the NETFLIX version can't! Also, why does any music I play in different apps pause whenever I enter the app? Not when I play an episode, just when starting the app! And regarding the playback itself I wish that the quality was better than youtube for the prices we are paying. Let us choose the resolution, at least.",2024-03-23 22:18:13,1
"Why can't i find the newly added category under ""new and hot""?? Why is it every time someting is updated it gets worse. We get it netflix wants to ""simplify things"" but this is just ridiculous. Whoever is running netflix is just trying to speed run their way down from the top of streaming to the bottom.",2024-04-04 02:19:52,1
I really like this app and I have no problem watching on other devices but until recently I just got a phone problem and got an old 2019 y9 Huawei phone to watch it on and to my disappointment it doesn't show any video just audio and a black screen with the subtitles. What can I do to change it? Cos I really enjoy this app.,2024-04-03 18:36:26,3
"My account got hacked and the person added services I didn't want. When I called them to remove the charges, they wouldn't honor the price of my basic plan (Initially $7.99, now $9.99-which was grandfathered) and said I have to pay the new price of the 'Standard package' $16.49-double what I was originally paying for my inital plan price when it was $7.99). So because I was hacked I have to pay nearly two times as much. Customer support was unhelpful, so I canceled altogether.",2024-02-14 16:12:12,1
"The quality on the fire stick has decreased a lot. The time to load a show has increased and after 10/15 mins, it eventually switches to the higher quality. It used to be good and as I work from home, I'm not experiencing this issue on any other app/task.",2024-04-02 21:03:08,1
"Seems like there are issues with the app lately. I can't bring the brightness to the lowest point my tablet can. The app overwrites the default brightness and keeps it at like 20% at minimum, so I get blasted at night. Also switching to other apps and the going back freezes the playback and I have to close the player and run it again.",2024-03-14 16:25:37,2
"The experience of the new interface is not dissimilar to drinking from a fire hose. Overwhelming information flow. I no longer understand this sort of approach to ""improvement"". Probably a decoy to distract one from the poor overall quality of content. Why are games now included!? It's a similar feeling to watching content on YouTube without an effective ad blocker. I doubt I will continue much longer with my subscription.",2024-03-23 20:29:00,1
"Subscribed for a few months and then cancelled after I started not using it anymore. After a few months I started noticing charges against my card for Netflix, had someone accessed my account and restarted my subscription. Never got any email notifications that my account was accessed from another location or device, that any details had been changed or subscriptions being reactivated. Went through support who took my card off finally and then tried forcing me to make another account with them.",2024-02-28 11:35:59,1
"App was showing an error-1001. I looked to see if the app needed to be updated. It did. I installed the update, and that did not resolve the error -1001. Edit: Now the app is saying I have a device error. And it is asking me to log in, but it won't let me. I have restarted my phone and it is still showing up as an error.",2024-04-12 02:02:20,2
"the constant pushing of subpar mobile games when I am trying to find something interesting to watch is distateful and annoying. when I finish the shows I am interested in, I will unsubscribe. Netflix lacks value and it shows in how they are trying to push these mobile games onto our user experience.",2024-04-03 20:25:27,2
"Only for Google TV version: Since I've got TWO ISPs installed in my residence and started using a load balancer between them with a 1:1 ratio, the Netflix app started experiencing issues like 25% buffering stops or being unable to play video. I have to ""Clear data"" for the Netflix app to temporarily fix this issue, but it returns after I try to watch another title, and I have to redo it again and again. This is not happening with the smartphone or Windows Netflix apps.",2024-04-05 21:11:41,5
"Having issue with the Avatar episoded 2-8. The aspect ratio is weird on my phone. Tried everything. Watching something off of something you paid for shouldn't be this hard. Episode 1's aspect ratio was fine! Filled my phone screen perfectly, for some reason the following episodes were stretched out leaving 2 black sides on top and bottom part of the screen. GIVE US A WAY TO CUSTOMIZE ASPECT RATIO!",2024-02-22 18:28:38,2
"Words don't match what they are saying on my Roku Tv!!! I have uninstalled the app i have cleared cashe, i have restarted the app. Nothing helps.This is the only app I have that does this! it's irritating, and I am almost ready to un subscribe from Netfix, and the price is ridiculous! I pay 16.34 a month!!!",2024-04-07 20:15:44,1
"I bought a Samsung S23 FE after using F62. While netflix states that HDR content can be played on both. But, neither on my old device nor on my new device, m i able to play HDR content. The app makers deflect the blame on the manufacturer and vice-versa. In the end, the hard earning and paying individual is getting no solution from either end. Pity. Disappointed.",2024-04-17 15:44:17,1
"The service sucks after the latest update. I work overseas and my family is in the philippines. I've subscribe for the maximum number of users so they can watch on the app at their most convenient time or liking. Now, i would have to purchase for 2 separate subscription for us to enjoy the service. Definitely gonna unsubscribe now. Thanks for your services.",2024-04-03 00:33:24,1
Netflix is an amazing app !! If you pay for the one with ads it only gives you ads like 3 times in a 2 hour movie !! And if you pay for the other you get no ads !! Overall it has variety of movies and a very good app !!,2024-04-20 13:33:25,5
Subtitles has become dark and very difficult to read. At first I thought it has something to do with my phone settings but I have checked everything thoroughly and eventually came to a conclusion that it's the app issue.,2024-04-19 04:09:46,1
Wow what happened to good movies. 9 out of ten things on Netflix isn't even worth watching anymore. And tor the rest wow played out I can only watch role models so many times. Think I've watched it 8 times the last few years and I own it on DVD. There just isn't anything good to watch. Most of the Netflix movies are like a 4th grader wrote and directed them with juice box and nap breaks. And somehow they think they are popular enough to make sequels yeah people watch em cause they are tired ofit,2024-04-20 23:11:02,1
"This whole trusted device stiff is crazy!! I love on the road!! My devices have mobile data! I gotta keep getting codes for devices that I've been using for years twice a month just to enjoy this service that I've been paying for since 09!? Y create a problem for the people that haven't had suspicious activity in their account???? This is too much. Already paying too much, now this!? This is too much",2024-04-06 05:46:51,1
$6.99 subscription not having a cast to Chromecast option along side of already having adds is the biggest scam ever! Forcing people to pay 20+ a month to be able to cast.I had Netflix for years and it's only gotten worse over time. Prices are through the roof now for a sub par app that doesn't release good content anymore. Prime video and Stan have alot better content. I renewed it this month to give it another chance but removing cast screen now to a higher plan has lost me. Won't be renewing,2024-04-04 12:52:48,1
"Closed caption, I turned it on and no matter what show it doesn't come through. I'm full hearing, but I don't always hear what's going on around me and this is one of my favorite shows. So I turn on closed captions and I can't turn on closed captions. This is how I mainly focus on the TV show. I'm watching because my brain is always going 900%. And now I don't have access to it. This isn't the only show there's six others and I haven't had access to it. Wth Netflix",2024-04-12 04:14:05,1
"it doesn't ever show the videos. it's just a black screen. the audio plays, but no matter how many times i uninstall and re-download the app, restart my phone or switch to a different show it doesn't work..",2024-04-21 04:49:41,1
"The app always switches back to widevine L3 support from L1 on my Samsung Galaxy S22 ultra. This is very irritating, as my phone supports L1 support, and I have to uninstall, clear storage, restart the phone, and then reinstall the Netflix app to get it back to L1. KINDLY FIX THIS ISSUE ASAP!!!",2024-04-23 16:55:56,1
"Giving this 4 star because In Netflix there is everything you ever wanted but you can't set the video quality. This is a major issue if you bought a premium plan still you are watching in HD, instead of Full HD or HDR. So I request Netflix to add quality adjustment over a watching videos. Btw nice app for entertainment 👍👍👍❤️❤️❤️",2024-04-16 01:05:24,4
They keep trying to push games and do NOT provide a way to disable game stuff. It's a video app! I want to watch movies and shows! If I wanted to play games I would just download the games not use Netflix!!!! Trying to push games is just having worse and worse effects on the app as an actual video app.,2024-04-11 04:22:16,1
PIP function - The floating frame for pic in pic is not existent and irritating. I can't multitask using the app and my ADHD is not liking it. It needs to be severely update. I would actually like to play my games or check email while using the phone app.,2024-04-18 18:56:22,2
"Apparently Netflix wants to lose and destroy its well earned place in the market. I live far apart from my family and we share the account, and it's been great until now: they charge 5€ pro ""extra"" member outside the household, and my country of origin isn't one where this kind of money is easy to get. It's sad because it connected me to them somehow. Netflix's market advisers will remember this time as the one where they took the wrong turn and lost everything within an absurd period of time.",2024-04-19 05:08:48,1
I already subsribed netflix but un able to watch it on tv. It keep ask me to sign in. One time was suscced to log in but only on the phone. Not on tv. It keep ask me to finish sign up. And choose for billing. But unfortunately it says unable to proceed for billing. Iam very disappointed and i am unable to stop my account,2024-04-08 12:01:15,3
"Netflix has been really annoying of late. I changed my phone to a techno spark 20 and I was able to watch Netflix on it just once and since then I can only watch thrillers not the actual movie. Can't give less than a star, would have",2024-04-19 07:34:02,1
"I mean, it does what it should do but some things should be ironed out... its kind of illogical how often the app forgets or ignores where you are in a series or movie, the in video brightness thing never really goes all the way down. Just small confusing things.",2024-04-06 22:27:59,3
"This has been an excellent 5-star streaming service untiiiill today. Got a new phone, but now Netflix doesn't work properly. Movies play and then freeze with audio still going. Uninstalled a few times no change. Update: April 24, 2024 still not working right.",2024-04-24 02:11:27,1
"This app is absolutely terrible. The app only sometimes, deemed by the Netflix gods alone, works. With the long loading infinitely long loading screens, no matter how good the internet connection is, this app is the absolute worst. Hey Netflix, get it together.",2024-04-20 09:20:49,1
"Good movies and shows, but app is bad, the play pause menu stays on the screen for longer then needed, and it won't go away if I click the screen like it used to. Very sad, I like Netflix, please fix this.",2024-04-05 03:07:48,4
"This app is just OVERRATED! Not most of the cool movies are here and I decided to cancel my subscription but when ever I click on ""cancel membership"" it just doesn't function at all. So what you Netflix producers are trying to do is to keep on deducting money from my account without my approval? That's fraud and I think I'm going to SIGN OUT of this disgustingly OVERRATED APP, thanks.",2024-04-17 06:39:48,1
"I'm the one that pays the bill, but because I'm not on the home wifi, I can't use my account? Price keeps going up, but service gets worse. There's alot of other streaming options out there, I guess it's time to check them out and cancel this BS",2024-04-24 00:08:33,1
"I tried to go on it so I can download for travel and I am blocked on tablet, phone and my husbands phone. I would love all to bann together and unsubscribe to Netflix. I cannot get into my account settings either. Your device is not part of the Netflix Household. I have been for many years until now. Not good.",2024-04-13 11:24:49,1
"Y'all really made a weird/dumb decision not allowing a person to be able to have an account or watch one more than one TV/device I can't even watch on my phone and only able to watch on my TV at home it doesn't make sense and I'm not going through all the trouble to go through the ""I'm traveling option"" just give me the option to watch on more than one TV/device back it was waaayyyyy better that way",2024-04-15 06:04:43,1
It would be good if only this company didnt make a deal with samsung to install their bloatware onto my several thousand dollar tv that i cannot uninstall it from to free up memory. So im stuck with a quarter GB used up by an app i dont need to be on my tv wasting the little memory it already has limited amonst other bloatware apps. Thats highly unreasonable and not customer friendly. Its a scam they have come up with and a deal breaker for me. I wont use companies that act this melisciously.,2024-04-10 23:46:27,1
"App overrides phone brightness settings - blinding at night. Netflix - why can't your app honor my phone's brightness settings? I'm trying to watch TV in the dark and your app overrides my phone's brightness settings. My other (preferred, especially at night) streaming apps have no problem honoring phone brightness settings. Super annoying, so I ask - why? Definitely not healthy for your users and their eyeballs when trying to watch in darkness. Been an issue for over 5 years. Fix it, now plz.",2024-04-24 06:37:40,1
"Was great before but now they keep kicking you off if you don't live in the same household and it's stupid. I don't even live far from my family member that has Netflix and they do that. They also stop finishing good series, and for what? You want to make more money, finish the series so people will actually keep watching and will have a reason to keep Netflix because all of the other shows and movies are not great. Edit: Again they got rid of the household thing but it's back again.",2024-04-14 02:56:55,2
"It gets worse and worse. Forces auto-play when and where I DON'T want it, and DOESN'T autoplay where EVERYONE wants it to, when you finish one episode and want the next one to play. Just HORRIBLE. There needs to be a zero star option.",2024-04-24 20:00:30,1
"I'm subscribed to a mobile plan under my smart signature plan. I am supposed to be able to watch netflix using ANY phone or tablet but netflix is saying that my amazon fire hd 10 tablet is not compatible with the plan. The netflix agent said a report will be filed but I was told I won't be receiving an update. In the netflix website, amazon fire tablets are included in the list of supported devices under the mobile phones and tablets category. So why can't I use mine? What to do now netflix?",2024-04-12 11:30:54,1
"In the past, I would have said that Netflix was a 4-5 star app, but the new update of no password sharing hasn't allowed me to watch my own Netflix in my own home because I'm not on the ""right"" network even if I am on our normal one. Now, our account is unusable and just sitting there taking money from my family in a time of cost inflation. Enjoyed it while it worked, now it is an utter waste of money.",2024-04-23 22:01:47,1
"The movies on here are absolutely garbage, most of which are not even native to your region. Poor acting, disgusting voice overs that are cringe to listen and what's more, anything remotely good always leaves days or weeks after launching. This needs to be addressed, this is not how nextflix use to be in the beginning but money has definitely changed them, no more effort, no addition to add on whats already there, no nothing. They just seem to be money hounds at this point and that's just sad.",2024-04-22 02:17:00,1
"netflix , a great platform to watch many awsome shows in many different languages , though l think that it does not include many other movies which are not orginally netflix made and many newer shows leave earlier and not many other enjoyable shows get added anywho , its fantastic and has a kids profile with shows appropriate for kids ! which is great for parental guidance",2024-04-17 16:26:52,4
"Updated review. Love the app, but now subtitles are not always at the bottom. They switch from top to bottom, so I struggle to focus on any of the movie visuals because I have to find the subtitles every few minutes",2024-04-20 20:18:35,3
"App is inusable. Keeps freezing no matter what I'm watching. Once it said I wasn't logged in when I clearly was, & asked me to use the account as a guest. Restarted the app, it saw me as ""logged in"" again. Haven't been able to watch anything since yesterday cuz all the videos keep freezing/take eons to load. My app is updated. Random shows show up in my watched list that I've never watched or even interested in even tho no1 else is using the slot. Same with a frnd who pinned his acc. Fix ur app",2024-04-13 20:46:29,1
Used to work but it doesn't anymore. I keep getting error 3.1 unable to connect to Netflix after 10 secs of streaming. This is so stupid and frustrating. Might even cancel and go for alternative.,2024-04-10 21:03:47,1
Great with headphones but horrible with the tv. The volume just fluctuated 13 notches. It completely stopped making noise until I brought it up to 14. Then it blares loud out of nowhere. Needing to hold the remote while watching gets old fast.,2024-04-07 02:15:08,3
"I have to keep updating my Netflix household to access my own account. I've had instances where I lose access to my account every 14 days and I need a temporary code to access it again. The help desk has no solution to this, they say it's a new update from Netflix.",2024-04-10 09:46:02,1
"Hindi is among the top 5 most talked language in the world ,still Netflix doesn't have many of the important tv shows and movies not dubbed in Hindi though they are dubbed in most other languages, this feels injustice, most of the viewing content on the Netflix is Western there are no old Hindi movies on Netflix I request to Netflix to focus on non-English content as well.",2024-04-09 16:13:55,3
"Not sure how it's possible for a major company that has had the same interface for years to still have so many bugs. Black screens, randomly exciting, refusing to load all together, ... How can these things still happen on a daily basis?",2024-04-17 16:00:04,1
"Would like to give Zero stars for offering a fraction of the content seen in the United States (thus far) and making us pay much more fot it (minus me: cancelled after getting fed up with price increase after price increase and little to no improvement content-wise). One good movie pops up, but two others disappear....",2024-04-22 06:47:21,1
"0⭐ What do you mean I CAN'T watch Netflix ON-THE-GO anymore?!? What other app or streaming service do you know out there that DOESN'T want us to be connected anwhere, everywhere, all the time? To think I have to stay home to watch my own Netflix account is completely assinine. I surreptitiously canceled my account after 18-years when I found this out. Pretty easy considering the flash-fire of trashy content has been choking out the more watch-worthy stuff at an alarming rate. WAKE UP NETFLIX!",2024-04-08 20:06:07,1
Got a Netflix sub for $6.99/month. Next month it automatically charged $24.99. Luckily I check things regularly and STOPPED my sub after the 2nd attampt to charge. They can stick it! There are too many free stream apps I can use other than Netflix. Greedy 'tards!!,2024-04-25 00:39:00,1
"I am having a really bad experience, just after subscribing for this month. My videos aren't showing. Just a black screen and audio no picture. Please Di something about this, it is very frustrating. Thanks.",2024-04-08 17:53:38,1
"Bad experience so far, Can't watch anything for two weeks now, videos stuck on ""loading"" , subscription is paid and with good wifi and data... Can't seem to find a solution 💔 maybe if anyone can help otherwise bad experience so far",2024-04-03 14:23:14,1
"It is just amazing in every way shap and power I love Netflix it is really good, and guess what I don't really like to watch real life movies I like to watch anime and Netflix has anime on it to and it has no adds from what I have seen thenk you Netflix for coming into my life it was hard but now its not anymore thanks to you😁🩷🩵🩷🫠🫠",2024-04-08 02:35:15,5
Not able to Sign in to watch the shows or movies. Tried so many times to sign in. Followed all the instructions mentioned in Help section but failed. Every time showing welcome message on white interface but then not showing up any option of movies series or any show.,2024-04-09 16:32:35,1
I loved this app. Lots of interesting movies as well as series. But they always have incomplete seasons of series. Even the ones which were made many years ago. If you don't want to upload all the seasons then don't include the series at all.,2024-04-12 15:26:30,2
The household is not intuitive and it has required a email link about everytime I try to watch from different devices. Even on my phone. If you don't want hassle just to watch an episode while your out of your house don't use netflix,2024-04-18 03:34:18,1
"So greedy. There a lot of websites that offers all the series and movies from Netflix and even more, yet you remove the ability to share accounts. My mother works overseas and she is the one who pays for our netflix account. Now I can't use the account because we are not on the same household. Stupid greedy developers not caring for the situation of their subscribers.",2024-04-24 05:03:33,1
Everything is good because I'm using a very fast wifi. But the only thing that I don't like to Netflix is they removing the movies and sometimes my favorite movie is not showing up. I still don't know who is better (Prime Video) or (Netflix),2024-04-05 00:57:12,3
Super annoyed - borderline pissed. I pay about $21 a month for Netflix so I should be able to watch It on whatever device I choose. this app sucks and it's really pushing me to cancel my entire netflix account. Yall need to fix this bs immediately.,2024-04-13 07:18:37,1
"They have good movies, but they get removed so often. ive had three of my comfort movies get removed. i dont have any other comfort movies. worst part is, the removal order was least to favorite and least to most comforting. netflix, please stop removing movies to replace with other lame movies. please bring back girl interrupted, a silent voice and despicable me 2.",2024-04-10 19:29:20,2
"Would be nice if there were a way to clear progress when you want to rewatch a series. Currently it skips over what you've watched, so if you try to watch a series from episode 1, it will jump to episode 5 afterwards if ep2-4 were previously watched",2024-04-18 10:27:28,4
I used to live Netflix but after what happen to me this month how I paid my membership and tried to upgrade they made me pay again after paying so I paid twice this month then it says my account on hold I talked to some one at customer service and showed bank statements that it was paid and all he could tell me is he cab restart my membership but I have to pay again no credit no fixing nothing just more money netflix has become a joke so disappointing and I'm so discouraged!!!!,2024-04-25 12:23:31,1
Love it. But it keeps telling me that my account and my TV is not in my household. And there is no option to even get it work. The QR codes are bugged out. Ridiculous. Netflix has really become the worst streaming platforms,2024-04-09 23:32:56,2
Stupid Signup procedure. I couldn't get the verification code its been 2 years that I am trying to make my own account and because of this I tried almost 13 numbers but I never get a verification code on a single number. I contacted phone Carrier and they said its a Netflix issue not our.. stupid service and stupid application procedure.,2024-04-14 20:34:09,1
Even this awesome app is starting to get buggy. Too bad. Update 3/2024: it's become so poor I've downgraded from a $22 monthly plan to a $7 monthly plan. Almost impossible to use when travelling. Quite rubbish. Reliable downloading capability all but gone.,2024-04-09 21:14:04,1
"I love this. But since my latest update on 8 April, I get a lot of errors upon opening a movie or series. Really frustrating. The rest of my family did not do any update yet and does not experience the same issue.",2024-04-14 05:44:38,2
"It's frustrating that Netflix is implementing this new verification system every 14 days. We pay for a premium plan precisely so we can share it with family members, and now they're questioning our account repeatedly. It feels like an unnecessary hassle and intrusion into our usage habits.",2024-04-03 13:58:14,1
"The app is great, if not for Netflix insisting in limiting the subtitles I can choose based on my user language. I'm sure mine is not the only multicultural household; is it soooo difficult to allow us picking any language we want like every other streaming platform does? Why do I constantly need to keep changing users to match the subtitles I need depending on which family members are watching? It just ruins every other aspect of the Netflix apps (regardless of the platform)",2024-03-09 20:34:40,2
"WHY IS NETFLIX SO SHADY I've been using Netflix since last December. What I've notice recently is that it keeps on Activating the MEMBERSHIP itself even I've cancelled the membership. And I'm not able to delete my payment info, as i need to replace it . There is no other option to 'actually' delete it. Please let me know how i can solve this problem so i can legit cancel my membership.",2024-04-07 12:17:44,1
"Used to be great but has since become very over priced for limited content. Unable to access the family netflix while studying away from home based on their household policy - unless of course you want to pay extra for the feature, sicken given it was previously available for free.",2024-04-08 17:56:11,1
"I like Netflix a lot but one thing I don't like is the fact that every time I like a show or movie it gets taken off or cancelled. Like Julie with the Phantoms I'm a teen who loves that show and got really excited about a second season only for it to get cancelled it happened also with Anne with a E. So if you want a good TV source it's a good one but don't get to attached to the shows you watch because they might not get a second season if it ""doesn't reach it's intend audience"".",2024-04-25 11:16:04,3
"I used Netflix for years. My mom has been paying for Netflix since it came on a disc for the wii. They have gone downhill since. Their prices have just gone up, and the experience has gone downhill.",2024-04-09 06:00:35,1
"Streaming not allowed, but wait til I choose something to watch to notify me. . change devices and nothing loads, no error message . Just buffers. Extremely poor customer service. Very disappointed with Netflix.",2024-04-13 09:58:19,1
