Content,Date,Rating
"For one, they added in adds, which can take a few minutes to be done with and then secondly they removed every good movie and show they had and make you pay for an additional thing just to be able to watch those. There's no point in the app. There's not enough worth watching, and too many adds all the time.",2024-04-02 22:29:29,1
"Used to be okay at best, and now switched to even worse than youtube ads. Im glad they did this as it finally gave me enough reasons to find another streaming service alltogether. If it wasn't for the 2 day prime shipping your video app would not be used by many people if any at all. For a good video experience look elsewhere.",2024-02-10 15:53:39,1
"I love my prime app ! Ive got all of the prime content such as reacher , plus I am able to have my subscriptions to AMC, MAX , & Cinemax all consolidated and in one place so I dont have to keep closing an app to watch a show in another , plus all off the live channels available to watch practically anything i want , I will be including my Paramount + at the end of the month , plus now I have 1 debit on my account every month instead of 3 or 4 like i use to have.",2024-04-10 03:54:16,5
"I've been using prime, like the content. EVERYTIME I have a customer service issue, not often but, I am automatically sent to a pay site to fix it!!!??? I payed you amazon!!?? 1 year in full, why do I need to pay again for you to fix your mistakes!!!!!???? Will not renew, not worth the extra $ to fix your screw ups. No stars if possible",2024-04-13 05:19:59,1
"Prime video is trash now...at first, it was really good.....now it's 💯 trash...there's adds in the app now, and you can't skip it...it's not worth subscribing to this app...it's just the same as youtube...all the good movies are additional money now...(rent or buy) I mean you can subscribe to this app if you wanna watch useless boring movies....Netflix is way better",2024-04-05 01:36:10,1
"One outstanding feature of the app that I like is it's ability to show profile of anyone shown on stage, and the title of any song played. It's amazing. What I dislike is my inability to access all videos even if I subscribed for a premium account already",2024-04-08 13:50:48,4
"Nice and simple, much cleaner and faster than the Amazon Shopping app. My only complaint, which is pretty minor, is: When browsing, the app doesn't remember your place when you click on a title, so when you return you're all the way back at the beginning of the list.",2024-04-14 01:08:43,4
It's been more than 4 years using prime. Full screen mode not default and if applies zoom some frame is missing when will we get best experience ?? Evn after applying full brightnes it's exactly impossible to increase the brightness of the video in mobile screen ?? It's worst of the amazon prime the over looking of prime aspects of video watching. We will stop using soon.,2024-04-09 19:13:41,2
"it seems that i always see the same movies they offer ,also the movies you have already seen still in the startpage. but it runs ok. but if you could choose the quality (on the amazon stick)if you dont have fast internet during holidays it would be nice. now they put comercials and i have to pay 2,00$ a month to watch comercial free? Time to watch NETFLIX !!!",2024-04-10 19:22:14,1
Technical glitches happen quite frequently... Like the screen of any series or movie goes all pixelly.... Sometimes only audio no video.... Sometimes when we minimize the screen it gets hanged.... Leading to mobile getting hanged..... We have to reboot the mobile. This has been going on for last 6 -7 months.,2024-04-07 13:19:36,3
"There are too many ads for a service I am already paying for. A new update, a WORSE app. Amazon is depreciating all Prime services and charging for what used to be prime benefits. A raging PoS app...If I wanted all the FreeVee listings I would have installed it. I hate the fact that you can't tell it has forced ads until you drill down. This UI SUCKKKKKKS. AMAZON SUCKS...GREEDY BASTICHS... A list of app features that are only half functional at best. NOZAMA SUCKS.............",2024-04-13 05:37:48,1
I love this app I really do but it really annoys me when I find out that I paid nearly £5 or more for a movie that I can watch for free on another thousand other movie apps that I don't have to have a subscription for either. But if your subscription is cancelled you can still watch what you've paid for to keep unlike sky.,2024-04-10 20:38:58,4
"Even after paying for all the devices, it doesn't work on smart tv neither another device plus there are very less movies, whichever you want to view they have collaboration with others so you have to pay for another apps .... What's the use of the prime membership ??? Plus even the music app doesn't work !! Worst experience I'm getting for prime movies and songs app ..",2024-04-09 05:50:33,1
"I subscribed using my country's telephone service contract: 3 months in a 1-month price. After EXACTLY 1 month of subscription, Amazon Prime sent me an email telling me something was off and blocked me from logging in into my account. I've tried making a new account to fix the problem since I can not use my original account to reach customer service, they could have sent me an email, but the customer service still wanted me to make a call, which would cause additional charges, making it worse.",2024-04-08 04:33:47,1
"No respect for Prime member! Recent change to their prime membership plan means you have to pay an additional £3 (my currency) to not have Ads! This was a benefit i long enjoyed through my many years of Prime, and one of the main reasons to have it. Now you wont get a renewal from me, ill just go back to watching shows in a different way.",2024-04-15 21:31:22,1
"There are some shows which we are unable access due to video unavailabe, this is frequently happening. I experianced same while watching Chicago pd, the the same is happening while watching S.w.a.t. if we are paying full then why we are getting to see only half of the series. This is pathetic if this keep happening then i will not renew my subscription.",2024-04-14 21:08:50,1
"Since the most recent update the layout and functionality of this app has been really bizarre. Nowhere can I find to adjust the settings of how large/small text /thumbnails are, no where can I pay to upgrade for 0 ads, nowhere can I find to simply cast to my tv as I have for years now. What happened?",2024-04-13 16:20:08,1
Fast forward lag for high res videos. Cant see videos in full screen. Need fit to screen option for videos. Each day interface keep getting worse. Browsing language wise option dissapeared.,2024-04-14 16:15:07,1
"Easy to use UI, however I experience poor performance from the mobile app. When watching a show it will have bad frame rate and sometimes audio is out of sync, even on a good internet connection.",2024-04-04 23:43:21,3
I found a bug while watching a show when i paused the video for a second and clicked again on play the audio will play only not the video in order to play the video i have to click three four times on pause and play button please fix the issue ( it makes the experience of watching prime video on mobile really bad ) i will 5 star again dont worry first fix the bug.,2024-04-10 03:24:34,2
"Crashes, pauses, freezes, jumps and everything else. I have Disney+, Netflix, Prime and the others work fine, exact same device, exact same wifi. Prime however freezes every time I start an episode of anything and if I try to pause it I better do it 20 seconds before I actually want it to pause as there is such a delay on everything. If you press another button during this time the whole app crashes. Clearly the app as nothing else does it but prime is consistently bad all the same issue.",2024-04-15 17:34:34,1
"This app is garbage like most of the streaming apps. It drops frames to like 15 fps constantly unless you turn off hardware acceleration and make it look like garbage. Also I'm paying for prime, why is it that ads have snuck their way back into my entertainment experience again? Disgusting capitalist dystopia.",2024-04-04 13:35:02,1
"It would be great if this app wouldn't freeze and shut down after it flawlessly plays its cash grab ads. Literally just plays the ads, freezes, then quits itself to close. Absolutely pathetic display.",2024-04-04 04:01:59,1
Hard to find my watchlist and it does not seem to be synced with my account on my website. Movies available on the website are not from the app. Just very confusing and hard to use.,2024-04-05 05:15:14,1
"Worst streaming app. 1. rent: what's the point of subscription if almost every movie is to be rented. I get it when new movies land and being in rent for a short while but for others it's totally unacceptable. 2. UI: search is not proper, pinch to zoom, volume slider , double tap to forward , download controls are still not available after all these years, which are actually needed. What's implemented is Ads and rental. My watch time is getting lesser. Only am browsing movies. No more renewal.",2024-02-23 05:17:26,1
Don't Fall Asleep! If you fall asleep you'll have to watch 20 Ads in order to find where you left off. Not only did Amazon Ruin Streaming they've ruined some of my favorites shows! I can't believe I'm paying to watch ads. It's tike for me to down size.,2024-04-04 16:12:51,1
"I rarely use Amazon  Prime video for two main reasons: 1) The player is absolutely terrible. I mainly watch via tablet, and it becomes nearly impossible because everything loads sooooo slowly. Just browsing the library is frustrating because of the glacial speed navigating from page to page. And actually do froad in subconscious I never give a star but we have no opp cation",2024-04-11 19:44:55,1
"Obviously the app quality has nothing to do with the money grabbing Amazon business making 80% of the videos unavailable or full of adds. I pay for the privilege to buy films, thanks, I guess. But the app itself is alright. Though it shows me films I'm not allowed to see in my country, and it's annoying, as it seems to be a lot of them.",2024-04-03 12:08:53,4
"Was hard to. Resign up after not using this app in a year. Called customer support, and they told me to make a new account. I asked if it would be easier to just open the amazon store and sign in that way. He told me I couldn't do that. I. Did it, and it worked. Stop hiring people who don't know their jobs. Thank you.",2024-04-12 20:08:44,3
This app is pretty garbage. If the phone pauses for a second it shuts down and does not pick up where you left off video. Just a very very poor app. Controls. Don't work when the picture and picture is on. YouTube works fantastic. Amazon prime works like garbage.,2024-03-26 20:14:16,1
"Already pay enough for a streaming service because I don't want commercials from cable. Now I have to pay extra to remove commercials from your platform? This is garbage. It's already a terrible app. Bad design aesthetically and functionally. Constantly putting up content that can't be bought, rented, or viewed in any way. This app has somehow become worse with time. It aged like milk, rather than wine",2024-02-14 09:27:12,1
"How is the ui so awful? Click on a series your watching, always defaults to season 1. Autopauses if you pull down the notifications bar, full screen back to small player doesn't work often.",2024-04-18 22:36:50,2
"This app used to be my favourite media player but all of a sudden it has been hit by a sudden influx of ADVERTISEMENTS!!!!! ,which can only be described as ABYSMAL!!!! This service we pay for has now started to to charge us for the use of the service and charging us even more to watch 2/3 mins of ads every 15 mins this app has serious problems and should rectify this straight away.",2024-04-02 21:34:36,1
"has recently started not loading or ""sticking"" as in can't scroll the list of episodes in programmes or on home page or search can't scroll to see what isn't on the screen, when it does work right it is good. the other thing is more & more content is not included with prime & you have to pay extra to watch which as it's already a paid for app is to me a catch having to pay twice for stuff, I wouldn't go to a shop buy my shopping the pay again to be able to use it.",2024-03-08 12:45:08,3
"On live steaming, they put their stupid ads and return to the streaming AFTER it has restarted. If you are watching sports you will miss key moments watching Amazon ads (well, ignoring, Amazon ads). PROBLEM SOLVED: no more free Fox on Amazon prime, so, now it does not matter if they put their ads. I just stop using this for sports. Now there will be ads. Another reason to stop using it.",2024-03-14 15:47:02,1
"Worst app, does not have user friendly interface, there's an option called include video to prime, which is uneccessary, fastforwarding keeps you on the same screen for long time. When ever i try to watch a drama/movie it takes forever to play it. overall 0.5 / 10. Netflix and crunchyroll are way better, their subscription costs less are user friendly.",2024-02-13 13:01:33,1
"Good content, awful video player. Seriously I should not be getting random frame drops and brightness issues, as well as the video closing/ app crashing at random times.",2024-04-24 02:03:39,2
"I came back to this service after a few years to watch fallout, I paid for a prime subscription thinking it would take ads away, it didn't, absolutely disgusting cash grab asking for more money when I've already given you money. The shameless greed is appalling.",2024-04-18 22:21:43,1
"Subtitles keep shutting off & don't easily come back on when selected again. I uninstalled it, & reinstalled it. Now nothing is coming up! Sent Customer Service an email. They reply back instructing me how to select subtitles. I Clearly stated I watched 6 episodes with subtitles, so Obviously I know how to turn them on!!!",2024-02-14 03:15:01,3
"Really did enjoy prime. I'm getting quite a big film collection on it with purchases I've made. But whats really annoying when you scrolling through the bars of films find one, and it turns out I have to subscribe to something else to watch it. And now ads are forced watch. It's becoming more and more of an inconvenience",2024-03-01 03:55:33,2
"Content is good but user experience is not great. From viewing in full screen to audio default being different, there are lot of edits and corrections required to improve user experience.",2024-04-13 19:24:53,3
"I love the broad variety of available shows. However, I don't like how full seasons of certain anime aren't available for purchase, and you have to subscribe to a different platform in order to see the rest of the show.",2024-04-12 01:28:29,4
"App's nice but there are some issues in it, like there is an option to zoom into the screen which doesn't work properly. It zooms in properly but in the next video it gets back to normal and doesn't zoom in as it shows on the option tab. There is also a glitch in downloading series and movies and a Playback issue which I think can be fixed...",2024-02-09 10:39:55,1
"The commercials absolutely ruin it. I'm so tired of constantly being bombarded with ads all the time. Does Bezos need another yacht or something? Edit: just bought the box set of the show I'm watching from a competitor to Amazon & will be watching that instead. I will not use this service unless ads are removed. For how much money I used to spend with Amazon, but will now actively give business to their competitors, they should not have added ads. Just a disgusting money grab that will cost them",2024-02-22 04:17:58,1
"I use this app on my tablet where I do most of my viewing these days. My only complaint is the inability to clear a show from my 'continue watching' row : Very inconvenient. Update 4/24 : still can't clear shows i was merely checking out from 'continue watching' . As a result i have stopped looking at new shows. APV, why don't you fix this?",2024-04-03 04:12:35,4
"Used to be great. Now there are too many different subscriptions. Lots of my favorite shows and movies used to be on Prime. Now most of them have moved on to Peacock or Paramount + or some other streaming service you have to buy through Prime. And specifically, Prime which I pay an overpriced annual fee for and the cost has increased drastically over the years...lots of movies and shows that were once free through Prime you Now have to purchase through Prime. Greed. All about GREED...",2024-02-25 13:05:12,2
"Being that you own IMDb, could you add the ability to click on an actor's bio in the IMDb X-ray section and be directed to their page in the IMDb app/browser? THAT would be super sweet. Picture-n-picture works horribly while using navigation gestures and it would be great if the smaller p-n-p window had skip forward and back buttons. A button to go back to portrait from landscape would be nice. Why doesn't clicking on a TV show take you straight to the episodes list? Thc. Give your coders a hug!",2024-03-28 21:54:54,2
"Constantly has problems, the interface is not intuitive, titles stop playing, and there is no reason other than Amazon refuses to invest in upgrading its servers.",2024-04-05 00:23:22,1
Great movie selection especially when compared to Netflix & hulu which only seem intrested in woke politics & movie/show selections based on said ideologies. I come for movies to escape politics. Not surround myself with more of it. Not to suggest a politics section is a bad idea especially if they're truly non partisan. That all said I do have issues with streaming even when I update my android phone or ios tablet. If I pause a movie or screen x's out I must exit & re enter 2 get back.,2024-03-07 21:01:54,3
"Good up until they started playing ads in what you want to watch, I pay for prime plus I pay about an extra 20 dollars in additional channels, just to start a movie and watch an ad(which isn't a big deal at the beginning) then 15 minutes into the movie get a double ad, which was 1 minute for 1 ad plus 30 seconds for the next ad. Dont even bother buying the channels atp if this is how the app is going to go. Can't believe I paid 30 dollars a month for this ad garbage.",2024-03-21 02:30:50,1
"I am extremely frustrated by the frequent interruptions while watching a series on Prime Video. The videos abruptly stop playing with vague notifications like ""video not purchased"", even though I have an active annual subscription to Prime Video. The inconsistency in service is very disappointing and detracts from the overall viewing experience.",2024-04-03 12:40:06,1
"Does not continually play on to the next episodes. Stops after every episode and still have commercials on some shows when I pay for no commercials!! Some shows and movies that I've been watching for a while now you have to buy or rent?? And my screen is blacked out sometimes on my phone when trying to watch, but I have sound?? You guys need to do better w the app!! I have Hulu as well and never have these problems ever w them!!",2024-03-18 20:13:07,1
"Great place to watch amazing different shows and movies. However, it is way more behind than any other streaming platform out there. The platform is not intelligent enough know that I would like to ""continue playing in season 2 besides not even being that good looking. Es una plataforma, pero muy atrasada comparada con las demás afuera. No es inteligente para saber por donde voy en una serie al darle click a ""continuar""",2024-02-15 16:08:11,3
The volume on phone speakers is very low for prime video. For other apps the loudness is excellent but for prime video the loudness is mediocre. After the latest update the max video playback quality has been reduced to 480p on my realme gt neo 3t device.,2024-04-08 15:18:13,1
"When you play a movie. Most times, the video doesn't show, and you can hear the audio, I would restart the app so many times that even though I tried uninstalling and re installing, it doesn't make a difference. It can get really frustrating also the ads are really intrusive and too long.",2024-02-23 01:32:12,2
Worst App I have had with paid subscription. The movie that we search using the search option is never available. It is really hard to find the movies that we like. They only let us watch what they want to show. I have been searching for so many movie which have been released in prime videos but never found them. It is super annoying when you have to pay them to do such thing. I am not at all satisfied with the customer service they provide.,2024-03-22 10:31:05,1
Good shows and functionality but when you download shows sometimes it works continuously and then suddenly an error pops out on all downloads leaving you with nothing to watch when you have no connection.,2024-04-23 23:32:49,3
"TO MANY COMMERCIALS. I all ready pay to watch and use prime video and then i have to watch commercials and you have to pay extra to watch or rent the good shows. Crazy i pay just to be able to jave the option to pay for the good tv shows just so amazon can make more money. I am thinking of canceling my subscription. Netflix, Hulu, and Peacock are not like that. I dont understand it at all.",2024-03-27 08:52:19,2
"Excellent app, great place to binge movies and shows. Love prime video! Update, $20.00 for a rental?? that's insane! Plus $16.00 a month. Not everyone has that kind of money to spend. Now even more expensive with 2 minute ads every 20 minutes or so.",2024-03-27 23:25:37,1
"The app runs smooth, even when in low signal areas. It's quicker to search than the television version. However, I do miss being able to buy or rent a film on the app. Sometimes, when you're scrolling you see something, it's OK to put on the watch list, but seems unnecessary. That is the only reason I have put 4 stars.",2024-03-04 11:44:27,4
"Things I love abt the app The actor n character bio's n trivia n other details Ease of use Things I find bearable I have to change the orientation to full screen every single time When u pause it closes ep and u hv to resume n change orientation Things I hate Top screen shows replay ep just watched instead of playing next ep option If u hv played under 2 mins n u pause, ep closes n resume means start from adds If u pause bfr last 3 mins, ep closes n resume means start from beginning with adds",2024-04-23 19:13:47,3
"The app gets stuck multiple times, lags all the time, keeps on loading & gets stuck on loading screen most of the time. No matter on which device you're watching it's the same. Its been like this since quite some time now. Have to quit multiple times, uninstall and reinstall each time when the app gets stuck. Its heavy and it takes forever to load contents.",2024-03-23 08:18:45,1
"App is OK but my biggest problems are.. 1. Half the content is locked to rent or buy, already paying for the subscription so this makes no sense. 2. The app never saves my place in an episode or just throws me into a completely different part. PLEASE FIX THIS, THERES NO EXCUSE. WE ARE IN 2024 😆 3. The app takes ages to load a video sometimes even tho Netflix is instant 99% of the time.",2024-02-26 22:37:54,2
"Used to love it, no adverts, good choice. Not now, they want extra for no adverts, half the stuff that was included in the past is now a rent or buy for extra £. The choice just hasn't improved if anything it's gone backwards. Would have been 5* a while ago but not now. Not impressed with it at all anymore. Seems more of a waste than anything now.",2024-02-12 20:52:49,2
"I bought a yearly subscription, second year in a row, a full 2 months before they tacked on a new tier. Now they are hitting me up for more money saying 'go ad free' which I already was. This company is garbage. Disney hasn't pulled that on me. I bought a year from DISNEY, and I stayed on the premium tier when Disney added ad tiers. Amazon must be struggling if they need to fleece another 36 bucks out of me. Even though I paid ahead of time and was Grandfathered in.",2024-03-16 18:50:22,2
"It's a streaming service. Have to pay for extra channels of you want a wider gallery. The app on my phone has weird habit of playing a different episode from a series everytime I close down and open the app, really annoying when you answer a call or use your phone for something else and a different episode starts playing when you resume. Also having to pay more to not have my viewing interrupted by ads was a really poor move from a company like Amazon. They really don't need advertiser money",2024-02-18 09:59:33,3
Don't buy anything on here expecting it to sync to other digital movie services. My digital movie library is on vudu and barely any of my movies show up here from there. And NONE purchased here has EVER shown up in vudu. They claim they're linked but THEYRE NOT. So I'll never buy any content from here. Their loss for not syncing. Now they've added ads to prime video after you're already paying $15/mo. Some people don't use shipping service. Another stream service to be cut.,2024-03-07 15:16:05,1
"It used to work great until the last update, now all I get no matter what show or movie I try is a green screen with audio. I tried restarting my chromebook and even uninstalling and reinstalling the app only to have the same hing happen, even if I dowload a show all I get is audio with a green screen. I hope I will be able to use it in the future again but I am a little disapointed right now.",2024-02-13 03:16:32,1
Very glitchy. Random missing content in the middle of series. Stalls when I rewind while casting and when minimising on my phone. Definitely the worst of the streaming apps I use.,2024-04-15 00:07:59,3
"Not only do you have to pay for ad removal, but the quality for some of the streaming services is HORRIBLE. I subscribe to crunchy roll through Prime and it's... hit-and- miss at best. Subtitles don't line up with characters speaking, some episodes don't HAVE English subtitles or even just English voice over making it impossible to watch. You'd think a multi billion dollar company like Amazon would get their stuff together and fix things like this before they happened.",2024-03-17 20:35:57,2
"Even with the paid version to remove ads, I still get ads for Amazon Prime shows. Also, whenever navigating to a show to watch it, you get taken to the ""Explore"" tab to buy merch and junk instead of the tab to choose an episode.",2024-04-18 12:29:43,1
"Seems to work pretty well. The user interface is a little annoying. A lot better than Paramount plus, although that's not difficult ;-). Surprised they stuck advertisements in there without reducing the fee if they charge. Seems shady.",2024-03-29 00:26:05,3
App is extremely buggy. Previously it has a location bug which showed the user travelling even when he's not. And now incompleted partially loaded pages. Highly unprofessional.,2024-04-08 20:45:09,1
Trying to watch fall out and the video is lagging and shuddering nonstop. On 1gig wifi and a modern phone and I feel like I'm using dial up. Zero ability to report issues from the app.,2024-04-19 18:59:19,2
"soooop buggy lately on Android. can't get it out play anything most of the time. click, and it bounces around without any predictability, but does not want to play shows -like old school Nintendo, gotta find a perfect routine of buttons, and the app does not facilitate user feedback or bug reports. sad because content was decent",2024-03-16 03:58:12,1
"It is billion dollars company and I'm sorry to say that the content viewing experience is not up to the mark as expected from such company. There is no double tap forwarding(needs to use to hand as the forward button position is too far from finger), No screen size adjustment by finger gesture, No slider for volume and brightness adjustment. These are the small things that smoothening the content viewing experience. It is irritating to do such things only with click.",2024-02-20 16:12:11,3
"Why doesn't the app rotate 90 to accommodate landscape mode? And using the App on a Galaxy Android playing -say for instance- ""Game of Thrones,"" though ""autoplay next episode"" is selected, it doesn't autoplay to the next episode, and just stops. Why is there not an auto-randomizer to allow your clients the privilege of having the app. select a ""show"" or ""movie"" from their favorites, instead of just waking up every other night in middle of night with a STOPPED SCREEN. Catch Drift?",2024-03-18 20:01:24,2
What's the actual point of paying a pricey subscription if we have to pay more to really have access to a reasonable streaming experience ? Netflix was always better and now you're just making it look even better,2024-04-21 08:42:51,1
"The app was fine for a while Then the screen started to. Having lots of issues when watching a movie or TV show. The video will be buffering even if I have lots of data or even if I'm using my Wi-Fi. First I thought it was my phone but then it's been having the same stuff in my tablet, my TV and everything.",2024-02-20 22:34:56,2
"Really just a virus. It lets you ""download"" episodes but all it does it eat data and space. You can't fast forward or watch offline because the ""downloaded"" video buffers.",2024-04-11 04:43:30,1
It does not utilize the full screen and leaves the black bar at the notch area. 18:9 contents are playing too small and zoom option cut half the video and the experience is terrible,2024-04-25 15:56:52,1
"This app was great for years. My primary use for it was playing a documentary before I go to sleep. Recently they ruined even that. After my video would so l end the screen would turn off, sleep continues. Now they start playing new, unwanted content for performance eternity. You must my print membership with commercials, now I'll never buy another streaming movie either.",2024-02-26 08:17:48,1
"Lost a full 5 star review from when it was worthy of all 5 of them. Content was excellent, now it is OK. Reacher is outstanding, as was Bosch, but now most of the quick look up screen content is add-on subscription or recommendations to buy or rent.I'm OK with that for the most part but prior to the whole short commercials initiative Prime has going on the recommendations were all Prime content. Now I have to scroll through too much add on stuff...Prime was my favourite video app but its Disney",2024-04-02 12:27:37,2
Work's ok but prime itself is a shell of what it used to be. Now it has adds and has a limited selection of what is included with prime every thing else is paid extra content. If I wanted to deal with this cable TV Bs I would have Cable TV. It's just sad that most of these streaming services are going this route. I will be dropping the service and not renewing next year.,2024-03-18 13:39:02,1
"Prime video was an awesome way to watch programs for a long time and then Amazon Prime video added something called Freevee and moved all the good programs over to Freevee an loaded the programs down with ads. just recently they now have tons of ads in all the Prime TV programs also that overwhelm the programs with ads. If Prime video becomes his own entity and requires a payment for it, I will no longer keep the Prime video on my phone.",2024-03-04 07:03:16,1
"I have found that to many shows I want to watch charge a fee or request a subscription to a pay channel or want to charge a rental...or purchase option..why would I rent or buy a video on Amazon that I don't actually physically own? If I was going to do that I would buy the physical dvd/ Bluray, too many shows cost, or have commercials now, it use to be better, Amazon wants to charge for everything now, so it's just a waiting game, till it's Free..😉🤣🤣🤣 Live TV is actually more commercials:((",2024-03-09 16:21:22,3
"I hate giving 1 star reviews but this app just doesn't work, it hasn't for a couple years. When I open it, it just shows the prime logo and nothing happens. I've tried clearing cache, uninstalling and reinstalling, checking internet. I'm not sure what else to do because those are pretty much the main fixes for apps.",2024-03-26 04:17:44,1
"I think Amazon/Paramount + is commiting outright fraud. I cancelled my original sub due to the excessive amt of ads and contacted amazon customer service. They provided a link to the more expensive AD FREE version which says ""AD FREE"". But I still got ads. So I contacted amazon again and was informed that no it's NOT ad free (it just costs $ more and SAYS ITS ""AD FREE""). So I just cancelled everything and am watching my ad free (NO LIES THIS TIME) dvd/movie collection.",2024-03-25 00:34:27,1
"Videos stops playing randomly and will continueto do that even after gettingoff the app and getting back on.....no my internet is not the issue, I have a strong connection and I have reset the modem a couple of times. I have even uninstalled the app and re installed it. Still an issue, it has been going on for the past week. What's going on",2024-03-24 05:42:42,1
"What video app allows downloads but requires online access. So stupid as I downloaded episode to watch on a long flight. I pay for this content and can't watch it. Netflix,Disney all work with no issue. Why is the DRM so restrictive. Outside it's a very basic app that could be much better versus rivals.",2024-03-28 23:22:57,1
"Good, but wish I could organize my stuff according to what I watched last. Also, would like for the ""sorting"" feature to stay on the selections I put in, like sort by ""TV shows"" or by ""movies"".",2024-04-19 17:53:42,4
"You had me sit through 2 minutes of ads just to tell me you can't play the video. I'm this close to removing all Amazon products. Not only do you force ads even though I'm paying, but you force me to sign in constantly and work only half the time. Get it together. im tired of this greedy company.",2024-04-13 03:35:55,1
"Paid for prime and paramount, didnt get stung for all the other channels that have 2 feature shows Nd nothing else of significance. I pay every month. This month i had bank troubles. Updated payment method and on the browser my email wasnt even recognised as owning an account. Used the tv to update payment info and now it says that i have to wait for payment to clear. Meanwhile on the browser, using the same email as my tv, i did the exact same steps and prime says it is new account. Yuck app!",2024-03-09 06:45:52,1
"Lots of small things I have an issue with. All programming needs to be full screen first. I can't get it to be full screen at all I can get it zoomed to almost full. Second, what I'm watching I have to find and reload if my phone or tablet is sleeping this is the only app in all of the apps for video that I have to worry about these things 5 stars when this is fixed.",2024-03-16 18:06:22,3
"Unable to download content for offline use. Tried on phone, Pc & tablet & got different error codes for each platform. Clearly this is a prime/server issue. Absolute Garbage - FIX IT.",2024-04-17 04:58:47,1
The app is quick and easy to use. The 3 stars is for why the hell is their ads before every film or episode when I pay for a service. Shouldn't be any ads at all,2024-04-16 06:53:30,3
Several glitches lately. I doubt anyone likes that we have commercials for a paid subscription. The interface is now terrible It's very tough to find what you're looking for.,2024-04-11 00:53:24,1
"I'm Highly Disappointed! I've been a Prime Member since more than 5 years now! The App experience, Layout, feel and Quality has been deteriorating since the last 2 years... It's very difficult to watch content and also the content isn't so great! The worst part is any south movie that comes in regional language, the Hindi version comes literally after months! There was a time when we felt that there's no need for another App like Netflix since we have Amazon...But now it's getting worse!",2024-04-04 02:37:56,2
"OH MY GOD!!!! This app is so irritating!!!! You make us pay money for subscription and then you go and do the dumbest thing every; put the movies on rent....... Like are you broke or something???? And that's not even the worst part, when you skip the intro it only skips to half of it..... Dude we are asking the intro for a reason, it needs to skip all the way. Also why does the video play in portrait mode, it's default should be landscape. IT'S A VIDEO PLATFORM FOR GOD'S SAKE.",2024-02-19 17:01:11,1
"So this app just doesn't work anymore? I've downloaded and tried to use it and it just doesn't load. So, I deleted it, reinstalled it, and the same thing happened. So I deleted it again, waited A MONTH, and re-downloaded it. To have the same problem. Other prime video apps still work, just not on mobile for some reason. Maybe fix this?",2024-03-12 10:51:28,1
"Great content, some of it now interrupted by ads, which is a shame, but it's all down to the bottom line of the ledger. App very rarely glitches though. It would be nice if there was a more intuitive way of exiting the player or minimising the app without exiting.",2024-04-02 10:21:27,4
"I do enjoy all the variety available on Prime Video but as I was watching the show Bosch recently, 1 minute and 30 second commercials started popping up with no SKIP button that I could see. One of the reasons I use streaming apps is to avoid commercials I get on my regular cable channels. I am not happy about this at all.",2024-04-03 12:06:39,2
This was my go to app for movies and TV. Now almost everything is subscription channels or the Freevee station. And now all shows have adds. For what I pay yearly for Prime there should be no adds. This will be my last year paying for Prime. And I was really looking forward to Reacher season 3.,2024-03-31 14:42:04,1
"We already pay for a service... but it only gives you partial access to some movies or tv show. Now, there are adds every 10 minutes while watching movies and you need to pay additional fees to remove them. Besides, the ""app"" for the computer does not work well. It bugs all the time.",2024-03-01 15:45:49,1
"Does what it is supposed to do, which is plays video. One of the better streaming apps. But changing the rules mid-subscription, by adding ads, is a duplicitous move. Loses a star for that.",2024-04-20 23:41:15,4
"I initially paid $79 per year for this app and free ith a lot more content. Amazon has FORCED me to agree to higher rates up to $150/year to keep the status quo, but now it's not the status quo. Now I have to endure ads, which I have not agreed to. I'll use any of the free apps with equal to better content if I want to deal with ads. For the price, I don't agree to ads",2024-03-13 05:50:36,2
"Forced ads on every episode however says they are 'limited'. Was watching several shows on mobile with VPN switched on and out of nowhere it's saying due to geographical licensing issues shows aren't available, not just one but all I attempted to watch. Was watching Gen V while connected to my VPN on the same day that this issue occured with only a few hours between episodes. Prime video has gone downhill massively.",2024-03-05 00:39:03,1
"There is No option to change playback speed. There's no shortcut to adjust brightness. If I want to change the brightness I have to pull down my notification/quick settings menu which pauses the video, I don't want it to stop, if I want that I'll do it myself. Netflix is much better in terms of UI.",2024-02-29 16:52:58,1
"We dont watch anymore and are going to cancel subscription. Ads are annoying. You are annoying us to get more money, yet we do not get more for the money. Nope. We are canceling. Same thing with Amazon music. Make us listen to horrible suggestions when we want to listen to playlist. Pay more for unlimited but we dont get more for our money. Pay more more more just for less annoyance? No.",2024-03-08 17:57:21,1
"As per my experience, this is way better than Netflix since my son and I can access it anywhere. Unlike the other one which you can only access within 1 network only. Once you decided to access it elsewhere, you surely can't. Total waste of money when you subscribed for multiple gadgets plan. Glad I tried this.",2024-04-02 23:26:39,5
"Amazon Prime Video was Great, than they flooded it with duplicate lower quality videos and Ads calling it Freevee. Now they added ads to something that already costs over $100....with a decreasing library of videos and movies that don't require to be purchased or sub-subscription. Keep your ads on Freevee. Consolidate your micro-subscriptions. Make a way to actually search your library instead of 6 tabs of the same ""recommended garbage""",2024-02-24 11:12:18,2
"Pathetic experience. Even when I have downloaded the movies, while paying I don't see the video however I could only hear the sound. Restarting doesn't work as well.",2024-04-09 11:14:44,1
